Local time in Braganca,temp,RH,wind,rain,month,day,class
2016-11-30 05:00:00,5.9,81.0,2.0,0.0,11,3,0
2018-01-21 17:00:00,11.2,74.0,5.0,0.0,1,7,0
2018-09-04 08:00:00,16.9,71.0,0.0,0.0,9,2,0
2017-11-09 07:00:00,-1.9,96.0,0.0,0.0,11,4,0
2017-09-30 16:00:00,24.0,38.0,4.0,0.0,9,6,0
2018-10-10 17:00:00,19.0,51.0,9.0,0.0,10,3,0
2016-04-15 13:00:00,9.9,88.0,4.0,1.0,4,5,0
2017-01-28 10:00:00,4.9,99.0,1.0,0.3,1,6,0
2017-09-02 18:00:00,25.1,23.0,1.0,0.0,9,6,0
2016-07-12 12:00:00,23.2,29.0,3.0,0.0,7,2,0
2018-06-02 19:00:00,19.8,59.0,3.0,0.0,6,6,0
2018-06-19 20:00:00,25.8,47.0,2.0,0.0,6,2,0
2018-09-13 10:00:00,23.7,54.0,0.0,0.0,9,4,0
2017-06-18 15:00:00,37.0,13.0,1.0,0.0,6,7,0
2017-09-26 03:00:00,12.0,77.0,2.0,0.0,9,2,0
2018-03-18 08:00:00,3.5,72.0,3.0,0.0,3,7,0
2016-05-11 12:00:00,11.7,79.0,1.0,0.3,5,3,0
2017-08-30 00:00:00,16.7,80.0,2.0,0.0,8,3,0
2017-08-20 22:00:00,24.9,29.0,1.0,0.0,8,7,0
2016-03-25 23:00:00,10.7,86.0,0.0,0.0,3,5,0
2016-08-02 19:00:00,30.6,23.0,1.0,0.0,8,2,0
2018-04-30 22:00:00,5.5,84.0,0.0,0.0,4,1,0
2017-04-25 02:00:00,13.3,74.0,0.0,0.0,4,2,0
2016-12-12 03:00:00,3.0,99.0,0.0,0.0,12,1,0
2016-09-16 22:00:00,15.7,68.0,1.0,0.0,9,5,0
2018-01-29 20:00:00,8.1,58.0,1.0,0.0,1,1,0
2017-09-29 19:00:00,21.0,52.0,2.0,0.0,9,5,0
2017-07-07 07:00:00,17.5,73.0,1.0,0.0,7,5,0
2016-03-15 21:00:00,6.9,75.0,1.0,0.0,3,2,0
2017-05-13 17:00:00,14.7,65.0,2.0,0.0,5,6,0
2018-09-17 02:00:00,15.4,71.0,0.0,0.0,9,1,0
2018-11-09 14:00:00,9.2,84.0,3.0,0.0,11,5,0
2018-11-27 10:00:00,3.0,91.0,0.0,0.0,11,2,0
2018-01-03 04:00:00,12.2,88.0,3.0,0.0,1,3,0
2018-12-13 03:00:00,8.0,97.0,1.0,0.4,12,4,0
2017-01-22 19:00:00,5.6,61.0,2.0,0.0,1,7,0
2018-09-21 03:00:00,13.4,67.0,0.0,0.0,9,5,0
2016-08-09 01:00:00,22.8,37.0,1.0,0.0,8,2,0
2017-07-17 14:00:00,35.0,13.0,3.0,0.0,7,1,0
2017-03-26 16:00:00,6.6,94.0,1.0,1.0,3,7,0
2016-05-14 12:00:00,16.5,61.0,4.0,0.0,5,6,0
2016-03-29 03:00:00,9.3,94.0,3.0,0.1,3,2,0
2017-02-14 19:00:00,9.2,82.0,2.0,0.0,2,2,0
2016-05-26 12:00:00,17.9,51.0,3.0,0.0,5,4,0
2017-09-04 08:00:00,18.1,75.0,2.0,0.0,9,1,0
2016-01-07 02:00:00,11.5,79.0,8.0,0.0,1,4,0
2018-01-09 14:00:00,0.8,97.0,0.0,0.7,1,2,0
2016-03-13 02:00:00,1.9,83.0,0.0,0.0,3,7,0
2016-03-19 08:00:00,5.1,96.0,0.0,0.9,3,6,0
2016-07-09 23:00:00,23.4,46.0,2.0,0.0,7,6,0
2018-02-20 17:00:00,13.3,42.0,3.0,0.0,2,2,0
2018-11-13 20:00:00,8.5,95.0,0.0,0.0,11,2,0
2017-07-03 21:00:00,25.7,24.0,2.0,0.0,7,1,0
2017-12-20 14:00:00,10.9,49.0,0.0,0.0,12,3,0
2017-03-29 02:00:00,5.5,87.0,0.0,0.0,3,3,0
2018-02-03 05:00:00,2.5,70.0,4.0,0.0,2,6,0
2017-01-23 05:00:00,-1.7,86.0,2.0,0.0,1,1,0
2017-09-06 00:00:00,18.4,56.0,2.0,0.0,9,3,0
2018-08-20 14:00:00,30.7,21.0,3.0,0.0,8,1,0
2017-10-27 02:00:00,9.2,83.0,1.0,0.0,10,5,0
2017-11-19 11:00:00,9.6,59.0,1.0,0.0,11,7,0
2018-06-11 00:00:00,11.5,93.0,3.0,5.0,6,1,0
2016-02-03 00:00:00,6.9,95.0,0.0,0.0,2,3,0
2016-06-18 02:00:00,10.5,69.0,2.0,0.0,6,6,0
2016-02-09 21:00:00,7.5,84.0,7.0,5.0,2,2,0
2017-08-22 08:00:00,21.8,46.0,0.0,0.0,8,2,0
2017-01-30 23:00:00,8.5,89.0,1.0,0.0,1,1,0
2016-04-13 11:00:00,8.9,81.0,4.0,0.6,4,3,0
2016-08-25 10:00:00,28.3,36.0,3.0,0.0,8,4,0
2018-06-04 05:00:00,9.4,94.0,3.0,0.0,6,1,0
2018-07-15 11:00:00,21.1,65.0,2.0,0.0,7,7,0
2018-07-26 16:00:00,28.8,29.0,4.0,0.0,7,4,0
2018-11-11 22:00:00,7.8,99.0,0.0,1.0,11,7,0
2016-04-23 11:00:00,13.3,71.0,1.0,0.0,4,6,0
2016-10-26 09:00:00,16.8,69.0,0.0,0.0,10,3,0
2018-01-21 23:00:00,8.6,82.0,3.0,0.0,1,7,0
2017-10-23 19:00:00,15.2,46.0,1.0,0.0,10,1,0
2017-05-14 17:00:00,18.9,54.0,1.0,0.0,5,7,0
2018-07-21 18:00:00,21.5,52.0,3.0,0.0,7,6,0
2017-01-25 11:00:00,2.3,66.0,1.0,0.0,1,3,0
2018-07-16 15:00:00,26.4,41.0,3.0,0.0,7,1,0
2016-02-07 17:00:00,7.3,79.0,3.0,0.0,2,7,0
2017-06-17 03:00:00,23.0,45.0,2.0,0.0,6,6,0
2017-01-08 05:00:00,-3.0,79.0,0.0,0.0,1,7,0
2016-12-23 00:00:00,4.9,99.0,0.0,0.0,12,5,0
2016-11-24 21:00:00,3.9,97.0,3.0,11.0,11,4,0
2016-04-17 16:00:00,12.5,65.0,4.0,0.0,4,7,0
2018-05-09 04:00:00,11.2,77.0,1.0,0.0,5,3,0
2017-02-03 00:00:00,5.6,97.0,5.0,0.9,2,5,0
2017-01-18 21:00:00,-1.5,69.0,3.0,0.0,1,3,0
2017-04-12 12:00:00,25.0,20.0,2.0,0.0,4,3,0
2016-01-24 10:00:00,11.4,85.0,2.0,0.0,1,7,0
2016-08-18 21:00:00,23.0,39.0,4.0,0.0,8,4,0
2018-03-09 02:00:00,9.2,96.0,4.0,0.0,3,5,0
2016-07-11 14:00:00,25.0,43.0,3.0,0.0,7,1,0
2016-02-24 19:00:00,6.4,88.0,1.0,0.0,2,3,0
2017-04-26 13:00:00,8.0,62.0,4.0,0.0,4,3,0
2018-11-20 09:00:00,8.1,87.0,2.0,0.0,11,2,0
2017-11-26 21:00:00,2.9,76.0,1.0,0.0,11,7,0
2018-07-20 09:00:00,20.3,65.0,1.0,0.0,7,5,0
2018-01-24 12:00:00,4.9,77.0,1.0,0.0,1,3,0
2016-11-06 05:00:00,4.9,78.0,3.0,0.0,11,7,0
2016-12-27 15:00:00,5.3,91.0,1.0,0.0,12,2,0
2017-07-09 09:00:00,24.6,58.0,2.0,0.0,7,7,0
2017-01-17 22:00:00,0.4,64.0,1.0,0.0,1,2,0
2017-02-09 16:00:00,8.7,51.0,2.0,0.0,2,4,0
2018-04-09 22:00:00,7.4,80.0,3.0,0.0,4,1,0
2016-04-30 04:00:00,5.5,65.0,1.0,0.0,4,6,0
2016-07-29 00:00:00,24.2,44.0,1.0,0.0,7,5,0
2018-10-25 13:00:00,21.0,32.0,2.0,0.0,10,4,0
2017-02-24 16:00:00,14.5,49.0,2.0,0.0,2,5,0
2017-11-12 04:00:00,1.4,93.0,1.0,0.0,11,7,0
2018-12-11 03:00:00,1.5,96.0,1.0,0.0,12,2,0
2018-06-15 02:00:00,14.7,78.0,0.0,0.0,6,5,0
2017-09-03 19:00:00,22.7,46.0,3.0,0.0,9,7,0
2017-05-22 07:00:00,13.5,80.0,0.0,0.0,5,1,0
2018-03-15 07:00:00,3.8,93.0,3.0,0.4,3,4,0
2018-09-29 00:00:00,20.0,56.0,2.0,0.0,9,6,0
2018-11-25 19:00:00,6.3,91.0,1.0,2.0,11,7,0
2016-09-21 16:00:00,24.5,24.0,3.0,0.0,9,3,0
2016-07-06 17:00:00,28.0,38.0,2.0,0.0,7,3,0
2018-01-02 17:00:00,12.2,89.0,3.0,0.1,1,2,0
2017-04-03 04:00:00,5.2,76.0,2.0,0.0,4,1,0
2016-04-13 18:00:00,8.8,81.0,6.0,2.0,4,3,0
2017-11-20 08:00:00,0.4,73.0,0.0,0.0,11,1,0
2018-06-07 14:00:00,14.0,90.0,2.0,0.0,6,4,0
2017-08-04 18:00:00,31.9,28.0,4.0,0.0,8,5,0
2016-06-06 12:00:00,21.9,52.0,3.0,0.0,6,1,0
2018-08-05 01:00:00,24.4,44.0,2.0,0.0,8,7,0
2016-10-02 16:00:00,21.0,36.0,2.0,0.0,10,7,0
2017-04-23 23:00:00,15.5,39.0,2.0,0.0,4,7,0
2016-07-23 05:00:00,13.4,76.0,1.0,0.0,7,6,0
2017-12-04 21:00:00,2.5,77.0,1.0,0.0,12,1,0
2018-07-06 18:00:00,20.9,59.0,2.0,0.1,7,5,0
2016-10-12 17:00:00,13.0,88.0,2.0,0.0,10,3,0
2018-07-20 10:00:00,23.0,57.0,2.0,0.0,7,5,0
2017-11-04 17:00:00,13.5,71.0,5.0,0.0,11,6,0
2018-03-05 12:00:00,5.4,90.0,3.0,2.0,3,1,0
2017-03-22 18:00:00,1.2,87.0,5.0,8.0,3,3,0
2017-07-23 22:00:00,19.6,65.0,3.0,0.0,7,7,0
2017-09-01 01:00:00,14.9,68.0,1.0,0.0,9,5,0
2018-06-14 05:00:00,11.2,80.0,0.0,0.0,6,4,0
2016-03-18 11:00:00,6.3,81.0,1.0,0.2,3,5,0
2017-12-04 15:00:00,9.7,49.0,4.0,0.0,12,1,0
2017-09-28 15:00:00,28.2,20.0,2.0,0.0,9,4,0
2018-12-18 12:00:00,4.2,95.0,1.0,0.4,12,2,0
2018-10-09 18:00:00,17.8,36.0,3.0,0.0,10,2,0
2018-07-16 16:00:00,26.1,43.0,4.0,0.0,7,1,0
2017-06-15 03:00:00,19.5,68.0,1.0,0.0,6,4,0
2016-01-06 07:00:00,3.5,92.0,2.0,0.2,1,3,0
2017-04-16 13:00:00,21.0,22.0,4.0,0.0,4,7,0
2018-08-10 14:00:00,27.2,25.0,2.0,0.0,8,5,0
2018-03-11 19:00:00,5.6,93.0,2.0,1.0,3,7,0
2016-08-16 10:00:00,27.3,33.0,3.0,0.0,8,2,0
2016-11-28 03:00:00,6.2,85.0,1.0,0.0,11,1,0
2018-10-20 09:00:00,15.3,64.0,3.0,0.0,10,6,0
2017-11-30 03:00:00,-2.5,84.0,0.0,0.0,11,4,0
2018-08-04 12:00:00,35.4,20.0,2.0,0.0,8,6,0
2016-07-19 00:00:00,22.7,60.0,1.0,0.0,7,2,0
2016-01-28 11:00:00,7.2,81.0,1.0,0.1,1,4,0
2016-01-22 14:00:00,11.2,98.0,0.0,0.0,1,5,0
2016-11-10 23:00:00,5.3,84.0,1.0,0.0,11,4,0
2017-05-25 04:00:00,17.9,57.0,0.0,0.0,5,4,0
2017-04-27 14:00:00,13.7,21.0,5.0,0.0,4,4,0
2017-01-04 06:00:00,6.0,99.0,0.0,0.1,1,3,0
2016-09-20 17:00:00,23.9,32.0,1.0,0.0,9,2,0
2017-06-19 19:00:00,27.0,46.0,1.0,0.0,6,1,0
2018-01-13 13:00:00,3.3,96.0,1.0,0.0,1,6,0
2016-08-04 19:00:00,23.9,44.0,4.0,0.0,8,4,0
2018-09-19 00:00:00,16.3,75.0,2.0,0.0,9,3,0
2016-10-25 20:00:00,14.3,83.0,1.0,0.0,10,2,0
2018-04-01 01:00:00,6.3,63.0,2.0,0.0,4,7,0
2018-09-12 15:00:00,29.9,28.0,2.0,0.0,9,3,0
2018-01-11 10:00:00,4.3,82.0,3.0,0.0,1,4,0
2016-12-29 01:00:00,1.1,96.0,0.0,0.0,12,4,0
2016-06-11 19:00:00,20.9,47.0,5.0,0.0,6,6,0
2017-05-30 19:00:00,22.0,50.0,4.0,0.0,5,2,0
2016-03-04 04:00:00,6.1,85.0,3.0,0.0,3,5,0
2016-12-03 04:00:00,6.3,95.0,0.0,0.0,12,6,0
2018-03-23 14:00:00,10.2,81.0,3.0,0.1,3,5,0
2018-08-26 20:00:00,24.6,42.0,2.0,0.0,8,7,0
2018-01-14 06:00:00,1.7,89.0,2.0,0.3,1,7,0
2017-02-06 03:00:00,5.9,84.0,2.0,0.0,2,1,0
2018-05-16 04:00:00,8.2,54.0,2.0,0.0,5,3,0
2017-05-15 17:00:00,23.0,51.0,2.0,0.0,5,1,0
2018-09-15 20:00:00,24.3,44.0,2.0,0.0,9,6,0
2018-01-28 11:00:00,8.2,44.0,2.0,0.0,1,7,0
2018-04-29 12:00:00,6.6,78.0,6.0,1.0,4,7,0
2017-10-20 20:00:00,16.8,84.0,2.0,0.0,10,5,0
2018-11-18 23:00:00,9.3,97.0,1.0,2.0,11,7,0
2016-05-31 08:00:00,12.2,77.0,1.0,0.0,5,2,0
2018-03-17 06:00:00,1.4,96.0,0.0,4.0,3,6,0
2018-02-27 10:00:00,0.2,49.0,2.0,0.0,2,2,0
2016-11-22 13:00:00,6.6,79.0,2.0,0.0,11,2,0
2017-01-23 23:00:00,1.4,73.0,0.0,0.0,1,1,0
2017-01-27 21:00:00,2.8,86.0,0.0,2.0,1,5,0
2018-04-05 22:00:00,12.2,58.0,2.0,0.0,4,4,0
2018-03-23 20:00:00,3.4,93.0,11.0,4.0,3,5,0
2016-12-31 13:00:00,7.9,55.0,1.0,0.0,12,6,0
2016-07-09 14:00:00,32.6,24.0,2.0,0.0,7,6,0
2017-03-11 13:00:00,17.0,49.0,5.0,0.0,3,6,0
2018-12-19 17:00:00,7.5,85.0,1.0,0.0,12,3,0
2016-01-20 01:00:00,4.2,88.0,1.0,0.0,1,3,0
2016-05-03 22:00:00,14.8,59.0,1.0,0.0,5,2,0
2018-06-25 15:00:00,32.8,33.0,2.0,0.0,6,1,0
2018-10-25 09:00:00,9.3,64.0,1.0,0.0,10,4,0
2016-01-25 01:00:00,7.9,95.0,0.0,0.0,1,1,0
2016-08-17 12:00:00,25.3,52.0,5.0,0.0,8,3,0
2016-05-28 05:00:00,10.5,98.0,1.0,0.0,5,6,0
2016-06-05 02:00:00,10.6,88.0,0.0,0.0,6,7,0
2018-06-17 11:00:00,24.5,46.0,2.0,0.0,6,7,0
2018-12-21 03:00:00,8.4,83.0,3.0,0.0,12,5,0
2017-07-18 21:00:00,19.7,63.0,2.0,0.0,7,2,0
2017-06-30 22:00:00,11.2,66.0,4.0,0.0,6,5,0
2017-08-11 19:00:00,26.7,23.0,2.0,0.0,8,5,0
2017-05-09 05:00:00,15.6,47.0,3.0,0.0,5,2,0
2018-03-02 02:00:00,2.4,81.0,1.0,0.0,3,5,0
2016-05-04 22:00:00,16.5,51.0,0.0,0.0,5,3,0
2016-09-04 23:00:00,22.0,40.0,1.0,0.0,9,7,0
2016-08-15 11:00:00,29.4,29.0,2.0,0.0,8,1,0
2018-08-09 11:00:00,21.4,38.0,2.0,0.0,8,4,0
2016-12-29 04:00:00,-0.4,93.0,1.0,0.0,12,4,0
2018-11-14 12:00:00,9.7,91.0,0.0,0.0,11,3,0
2018-12-23 17:00:00,8.4,86.0,1.0,0.0,12,7,0
2017-09-18 18:00:00,18.7,50.0,3.0,0.0,9,1,0
2018-03-09 11:00:00,10.0,94.0,6.0,0.4,3,5,0
2017-08-14 08:00:00,17.8,51.0,0.0,0.0,8,1,0
2018-12-17 03:00:00,4.4,88.0,1.0,0.0,12,1,0
2018-06-20 17:00:00,28.4,37.0,8.0,0.0,6,3,0
2017-06-30 16:00:00,18.4,36.0,8.0,0.0,6,5,0
2016-12-05 05:00:00,9.8,88.0,2.0,0.0,12,1,0
2018-03-28 19:00:00,8.5,93.0,1.0,0.7,3,3,0
2016-09-09 04:00:00,14.7,80.0,1.0,0.0,9,5,0
2017-04-09 17:00:00,23.7,23.0,3.0,0.0,4,7,0
2018-08-26 00:00:00,18.1,54.0,2.0,0.0,8,7,0
2016-03-19 00:00:00,5.3,95.0,0.0,1.0,3,6,0
2016-06-20 22:00:00,22.1,52.0,2.0,0.0,6,1,0
2017-03-31 13:00:00,12.3,55.0,4.0,0.0,3,5,0
2016-03-09 17:00:00,10.0,46.0,10.0,0.0,3,3,0
2017-02-21 21:00:00,12.2,61.0,2.0,0.0,2,2,0
2017-12-09 09:00:00,9.8,90.0,3.0,0.0,12,6,0
2018-11-02 06:00:00,11.5,91.0,4.0,0.8,11,5,0
2018-01-14 08:00:00,-0.1,94.0,1.0,0.0,1,7,0
2016-08-19 02:00:00,18.9,53.0,2.0,0.0,8,5,0
2016-09-09 23:00:00,18.3,58.0,3.0,0.0,9,5,0
2018-06-26 21:00:00,20.1,78.0,4.0,0.0,6,2,0
2017-08-27 23:00:00,17.7,80.0,2.0,0.0,8,7,0
2016-04-11 10:00:00,6.5,65.0,6.0,0.0,4,1,0
2018-05-07 22:00:00,19.3,56.0,1.0,0.0,5,1,0
2017-08-03 15:00:00,30.9,33.0,5.0,0.0,8,4,0
2017-04-02 07:00:00,1.3,91.0,0.0,0.0,4,7,0
2017-01-08 02:00:00,-1.3,70.0,1.0,0.0,1,7,0
2017-04-02 03:00:00,3.3,87.0,1.0,0.0,4,7,0
2016-11-22 15:00:00,7.1,68.0,2.0,0.0,11,2,0
2017-09-23 12:00:00,25.9,34.0,4.0,0.0,9,6,0
2017-12-03 23:00:00,-1.0,83.0,0.0,0.0,12,7,0
2018-11-16 04:00:00,8.8,88.0,1.0,0.0,11,5,0
2017-02-09 19:00:00,7.2,56.0,2.0,0.0,2,4,0
2016-08-10 21:00:00,19.5,40.0,4.0,0.0,8,3,0
2018-07-23 01:00:00,18.6,61.0,2.0,0.0,7,1,0
2018-09-11 15:00:00,30.6,30.0,1.0,0.0,9,2,0
2017-10-08 23:00:00,13.8,35.0,1.0,0.0,10,7,0
2017-12-27 11:00:00,7.5,71.0,4.0,0.0,12,3,0
2016-03-16 02:00:00,1.7,89.0,1.0,0.0,3,3,0
2017-09-09 16:00:00,18.2,45.0,6.0,0.0,9,6,0
2017-04-27 01:00:00,2.9,60.0,1.0,0.0,4,4,0
2016-06-09 09:00:00,22.3,59.0,2.0,0.0,6,4,0
2016-05-11 03:00:00,5.6,99.0,0.0,0.0,5,3,0
2018-12-27 20:00:00,4.8,94.0,1.0,0.0,12,4,0
2016-10-03 11:00:00,20.4,41.0,2.0,0.0,10,1,0
2017-04-23 07:00:00,7.2,66.0,1.0,0.0,4,7,0
2016-08-23 15:00:00,36.2,20.0,2.0,0.0,8,2,0
2017-08-10 02:00:00,9.7,60.0,1.0,0.0,8,4,0
2017-05-24 23:00:00,20.5,53.0,0.0,0.0,5,3,0
2016-06-03 05:00:00,13.0,90.0,2.0,0.0,6,5,0
2017-08-15 14:00:00,30.4,23.0,3.0,0.0,8,2,0
2018-04-04 15:00:00,12.2,67.0,6.0,0.1,4,3,0
2018-07-29 20:00:00,20.8,63.0,4.0,0.0,7,7,0
2018-04-06 14:00:00,16.4,41.0,8.0,0.0,4,5,0
2016-03-18 15:00:00,5.8,95.0,2.0,0.8,3,5,0
2017-06-13 18:00:00,28.6,39.0,3.0,0.2,6,2,0
2018-03-12 04:00:00,6.0,84.0,6.0,0.0,3,1,0
2017-08-30 14:00:00,23.2,54.0,3.0,0.0,8,3,0
2017-08-24 08:00:00,19.0,71.0,0.0,0.0,8,4,0
2017-05-27 13:00:00,23.7,57.0,7.0,0.0,5,6,0
2016-07-25 18:00:00,32.3,19.0,3.0,0.0,7,1,0
2018-02-09 21:00:00,3.1,70.0,1.0,0.0,2,5,0
2016-03-30 15:00:00,15.4,54.0,5.0,0.0,3,3,0
2017-07-17 05:00:00,18.6,64.0,0.0,0.0,7,1,0
2018-03-28 03:00:00,9.3,59.0,4.0,0.0,3,3,0
2017-11-08 03:00:00,5.0,77.0,0.0,0.0,11,3,0
2018-09-15 07:00:00,16.7,78.0,2.0,0.0,9,6,0
2018-06-03 15:00:00,17.5,54.0,5.0,0.0,6,7,0
2017-12-13 16:00:00,8.4,85.0,2.0,0.0,12,3,0
2016-11-22 02:00:00,1.8,98.0,0.0,0.0,11,2,0
2017-12-18 17:00:00,7.3,64.0,2.0,0.0,12,1,0
2018-10-18 03:00:00,11.7,92.0,1.0,0.2,10,4,0
2017-09-16 02:00:00,8.6,64.0,1.0,0.0,9,6,0
2016-10-13 10:00:00,14.7,86.0,3.0,0.0,10,4,0
2017-10-24 16:00:00,23.3,22.0,2.0,0.0,10,2,0
2016-12-17 02:00:00,6.8,83.0,4.0,0.0,12,6,0
2018-12-31 16:00:00,15.1,33.0,2.0,0.0,12,1,0
2017-04-19 01:00:00,12.3,44.0,2.0,0.0,4,3,0
2018-09-28 02:00:00,14.9,75.0,0.0,0.0,9,5,0
2016-07-07 13:00:00,31.9,25.0,2.0,0.0,7,4,0
2016-05-17 00:00:00,13.2,76.0,1.0,0.0,5,2,0
2016-09-15 01:00:00,10.1,85.0,4.0,0.0,9,4,0
2018-05-15 17:00:00,22.6,22.0,2.0,0.0,5,2,0
2018-04-08 08:00:00,5.5,96.0,2.0,0.0,4,7,0
2017-03-08 13:00:00,18.4,52.0,1.0,0.0,3,3,0
2018-09-30 13:00:00,27.6,27.0,2.0,0.0,9,7,0
2018-12-09 15:00:00,14.9,62.0,0.0,0.0,12,7,0
2017-08-04 23:00:00,22.7,67.0,0.0,0.0,8,5,0
2017-06-17 02:00:00,23.4,46.0,2.0,0.0,6,6,0
2016-06-22 01:00:00,21.5,62.0,1.0,0.0,6,3,0
2016-11-09 21:00:00,6.7,79.0,2.0,0.0,11,3,0
2017-05-12 17:00:00,13.5,78.0,2.0,0.3,5,5,0
2017-02-25 22:00:00,10.4,67.0,2.0,0.0,2,6,0
2017-10-14 08:00:00,10.0,64.0,0.0,0.0,10,6,0
2017-09-03 01:00:00,15.8,45.0,1.0,0.0,9,7,0
2017-05-19 22:00:00,11.2,60.0,3.0,0.0,5,5,0
2016-05-07 20:00:00,9.6,96.0,3.0,1.0,5,6,0
2017-12-10 06:00:00,9.1,95.0,3.0,1.0,12,7,0
2016-02-26 13:00:00,2.7,93.0,4.0,2.0,2,5,0
2016-01-24 17:00:00,13.2,82.0,1.0,0.0,1,7,0
2017-01-25 20:00:00,3.4,63.0,0.0,0.0,1,3,0
2018-05-05 20:00:00,18.2,50.0,1.0,0.0,5,6,0
2017-02-23 02:00:00,5.6,75.0,1.0,0.0,2,4,0
2017-06-20 04:00:00,19.7,61.0,1.0,0.0,6,2,0
2016-01-09 11:00:00,7.7,89.0,6.0,0.0,1,6,0
2016-05-29 08:00:00,10.7,96.0,1.0,0.9,5,7,0
2018-06-09 21:00:00,11.1,97.0,1.0,5.0,6,6,0
2016-12-18 21:00:00,5.3,71.0,3.0,0.0,12,7,0
2017-04-08 07:00:00,7.3,77.0,0.0,0.0,4,6,0
2018-03-16 16:00:00,7.4,70.0,3.0,0.0,3,5,0
2017-06-19 11:00:00,29.3,32.0,3.0,0.0,6,1,0
2016-01-23 06:00:00,10.5,99.0,0.0,1.0,1,6,0
2017-05-14 20:00:00,15.9,68.0,2.0,0.0,5,7,0
2017-01-29 02:00:00,5.5,90.0,1.0,0.0,1,7,0
2016-08-21 05:00:00,13.2,70.0,1.0,0.0,8,7,0
2018-10-01 11:00:00,18.4,45.0,3.0,0.0,10,1,0
2018-05-01 03:00:00,4.6,90.0,1.0,0.6,5,2,0
2018-03-20 11:00:00,7.7,41.0,2.0,0.0,3,2,0
2017-09-29 18:00:00,23.1,39.0,2.0,0.0,9,5,0
2017-05-22 08:00:00,17.5,60.0,1.0,0.0,5,1,0
2016-11-30 08:00:00,5.9,85.0,2.0,0.0,11,3,0
2018-08-27 18:00:00,29.5,25.0,0.0,0.0,8,1,0
2017-08-10 01:00:00,10.8,56.0,1.0,0.0,8,4,0
2017-08-10 11:00:00,20.6,29.0,3.0,0.0,8,4,0
2018-01-21 04:00:00,8.3,85.0,2.0,0.0,1,7,0
2016-01-25 19:00:00,8.2,96.0,0.0,0.0,1,1,0
2017-05-27 20:00:00,21.4,65.0,1.0,0.0,5,6,0
2018-04-26 02:00:00,10.2,82.0,1.0,0.0,4,4,0
2017-09-19 16:00:00,25.3,29.0,1.0,0.0,9,2,0
2016-04-29 17:00:00,18.7,36.0,3.0,0.0,4,5,0
2018-12-03 18:00:00,11.1,94.0,2.0,0.3,12,1,0
2016-06-23 18:00:00,25.7,32.0,4.0,0.0,6,4,0
2017-02-03 14:00:00,9.7,68.0,3.0,0.0,2,5,0
2017-11-11 10:00:00,6.9,82.0,0.0,0.0,11,6,0
2017-06-30 02:00:00,9.4,77.0,4.0,0.0,6,5,0
2018-03-21 08:00:00,-1.2,82.0,1.0,0.0,3,3,0
2017-09-04 14:00:00,28.7,37.0,1.0,0.0,9,1,0
2016-04-23 01:00:00,8.0,91.0,0.0,0.0,4,6,0
2017-03-20 04:00:00,7.3,72.0,0.0,0.0,3,1,0
2017-06-12 17:00:00,33.8,24.0,1.0,0.0,6,1,0
2016-03-02 18:00:00,9.5,62.0,7.0,0.0,3,3,0
2016-12-24 04:00:00,2.5,99.0,0.0,0.0,12,6,0
2017-04-26 12:00:00,8.6,56.0,4.0,0.0,4,3,0
2016-06-14 00:00:00,12.2,78.0,4.0,0.0,6,2,0
2017-02-01 13:00:00,11.1,61.0,4.0,0.0,2,3,0
2017-07-10 13:00:00,27.2,31.0,2.0,0.0,7,1,0
2018-10-23 09:00:00,11.9,67.0,2.0,0.0,10,2,0
2017-04-08 17:00:00,22.9,28.0,3.0,0.0,4,6,0
2016-11-06 20:00:00,5.1,74.0,2.0,0.0,11,7,0
2018-12-08 22:00:00,5.6,88.0,1.0,0.0,12,6,0
2017-04-05 17:00:00,16.7,34.0,4.0,0.0,4,3,0
2016-05-14 07:00:00,10.6,82.0,2.0,0.0,5,6,0
2017-01-08 01:00:00,-0.9,70.0,0.0,0.0,1,7,0
2017-04-16 08:00:00,10.2,69.0,1.0,0.0,4,7,0
2016-07-08 19:00:00,27.3,34.0,4.0,0.0,7,5,0
2018-09-28 18:00:00,25.5,38.0,1.0,0.0,9,5,0
2018-02-11 07:00:00,6.3,95.0,1.0,0.0,2,7,0
2018-10-04 11:00:00,24.0,25.0,2.0,0.0,10,4,0
2017-12-22 10:00:00,2.9,89.0,0.0,0.0,12,5,0
2017-11-07 13:00:00,14.4,52.0,2.0,0.0,11,2,0
2016-12-28 15:00:00,12.2,58.0,1.0,0.0,12,3,0
2018-10-02 04:00:00,8.0,75.0,2.0,0.0,10,2,0
2016-04-26 05:00:00,5.1,95.0,0.0,0.0,4,2,0
2016-10-21 17:00:00,14.9,60.0,1.0,0.0,10,5,0
2018-01-05 05:00:00,8.3,94.0,5.0,0.0,1,5,0
2018-01-26 10:00:00,5.5,65.0,6.0,0.0,1,5,0
2016-05-01 18:00:00,16.1,32.0,2.0,0.0,5,7,0
2016-01-16 09:00:00,-1.9,89.0,2.0,0.0,1,6,0
2017-02-05 22:00:00,4.8,76.0,1.0,0.0,2,7,0
2018-12-19 03:00:00,5.5,93.0,3.0,0.0,12,3,0
2017-02-11 02:00:00,3.0,73.0,1.0,0.0,2,6,0
2016-01-15 17:00:00,7.2,56.0,2.0,0.0,1,5,0
2018-07-21 17:00:00,22.6,48.0,4.0,0.0,7,6,0
